date,number,name,rating,n_reviews,price
2021-02-02,93,"Ear Wax Removal Endoscope Otoscope, Earwax Remover Tools, Scope, with 1080P FHD Camera, 6 Led Lights, Wireless Connected…",4.6,"1,623",$38.98
2021-02-02,94,"Fire HD 10 Tablet (10.1"" 1080p full HD display, 32 GB) – Black",4.6,"152,058",$149.99
2021-02-02,95,"TP-Link AC1200 Gigabit WiFi Router (Archer A6) - 5GHz Gigabit Dual Band MU-MIMO Wireless Internet Router, Supports…",4.5,"12,186",$42.99
2021-02-02,96,"Power Strip with USB C, 3 Outlets 4 USB Ports (22.5W/4.5A) Desktop Charging Station, Flat Plug, 5ft Braided Extension…",4.8,"4,624",$17.99
2021-02-02,97,Alex Tech 10ft - 1/2 inch Cord Protector Wire Loom Tubing Cable Sleeve Split Sleeving For USB Cable Power Cord Audio…,4.7,"13,674",$9.99
2021-02-02,98,"Apple Lightning to HDMI Digital AV Adapter,[Apple MFi Certified] 1080P HDMI Sync Screen Digital Audio AV Converter with…",3.7,"3,122",$18.99
2021-02-02,99,"Fire HD 8 Plus tablet, HD display, 32 GB, our best 8"" tablet for portable entertainment, Slate",4.5,"15,679",$109.99
2021-02-02,100,"Power Strip with 8 Ft, POWLIGHT Surge Protector with 12 AC Outlets and 4 USB Charging Ports,1875W/15A, 2100 Joules, 8…",4.8,"1,695",$23.98
2021-02-03,1,Fire TV Stick 4K streaming device with Alexa Voice Remote | Dolby Vision | 2018 release,4.7,"517,303",$39.99
2021-02-03,2,Echo Show 5 -- Smart display with Alexa – stay connected with video calling - Charcoal,4.6,"302,753",$44.99
2021-02-03,3,"All-new Echo Dot (4th Gen, 2020 release) | Smart speaker with Alexa | Charcoal",4.7,"145,231",$44.99
2021-02-03,4,Roku Streaming Stick+ | HD/4K/HDR Streaming Device with Long-range Wireless and Voice Remote with TV Controls,4.7,"63,568",$39.00
2021-02-03,5,"Roku Premiere | HD/4K/HDR Streaming Media Player, Simple Remote and Premium HDMI Cable",4.7,"55,557",$24.99
2021-02-03,6,"Ring Video Doorbell 2 (Used-Acceptable Condition), with HD Video, Motion Activated Alerts, Easy Installation",3.6,6,$99.99
2021-02-03,7,Kindle Paperwhite – Now Waterproof with more than 2x the Storage – Ad-Supported + Kindle Unlimited (with auto-renewal),4.6,"93,137",$94.99
2021-02-03,8,"Fire 7 tablet (7"" display, 16 GB) - Black",4.4,"154,223",$49.99
2021-02-03,9,"Wyze Cam 1080p HD Indoor WiFi Smart Home Camera with Night Vision, 2-Way Audio, Works with Alexa & the Google Assistant…",4.5,"100,237",$25.98
2021-02-03,10,Roku Express | HD Streaming Media Player with High Speed HDMI Cable and Simple Remote,4.8,"82,690",$28.88
2021-02-03,11,"Amazon Smart Plug, works with Alexa – A Certified for Humans Device",4.7,"333,154",$24.99
2021-02-03,12,All-new Echo Dot (4th Gen) | Smart speaker with clock and Alexa | Glacier White,4.8,"30,927",$54.99
2021-02-03,13,HP 24mh FHD Monitor - Computer Monitor with 23.8-Inch IPS Display (1080p) - Built-In Speakers and VESA Mounting - Height…,4.7,"7,736",$109.99
2021-02-03,14,"GE 6 Outlet Surge Protector, 10 Ft Extension Cord, Power Strip, 800 Joules, Flat Plug, Twist-to-Close Safety Covers…",4.8,"45,458",$14.00
2021-02-03,15,"New Apple Watch Series 6 (GPS, 44mm) - Space Gray Aluminum Case with Black Sport Band",4.8,"19,712",$379.98
2021-02-03,16,"Fujifilm Instax Mini Instant Film, 10 Sheets×5 Pack(Total 50 Shoots)",4.8,"29,287",$34.95
2021-02-03,17,"All-new Blink Outdoor – wireless, weather-resistant HD security camera with two-year battery life and motion detection…",4.5,"26,052",$89.99
2021-02-03,18,amFilm Tempered Glass Screen Protector for Nintendo Switch 2017 (2-Pack),4.8,"70,641",$6.79
2021-02-03,19,Fujifilm Instax Mini Instant Film Twin Pack (White),4.8,"51,625",$13.38
2021-02-03,20,Sabrent 4-Port USB 2.0 Hub with Individual LED lit Power Switches (HB-UMLS),4.6,"54,624",$7.99
2021-02-03,21,"Roku Ultra 2020 | Streaming Media Player HD/4K/HDR/Dolby Vision with Dolby Atmos, Bluetooth Streaming, and Roku Voice…",4.7,"4,960",$72.44
2021-02-03,22,"Fire HD 8 tablet, 8"" HD display, 32 GB, designed for portable entertainment, Black",4.6,"72,684",$89.99
2021-02-03,23,"All-new Echo (4th Gen) | With premium sound, smart home hub, and Alexa | Charcoal",4.7,"29,149",$89.99
2021-02-03,24,"Acer SB220Q bi 21.5 Inches Full HD (1920 x 1080) IPS Ultra-Thin Zero Frame Monitor (HDMI & VGA Port), Black",4.7,"26,498",$93.99
2021-02-03,25,"TP-Link AC1750 Smart WiFi Router (Archer A7) - Dual Band Gigabit Wireless Internet Router for Home, Works with Alexa…",4.5,"39,831",$56.99
2021-02-03,26,Nintendo Switch Pro Controller,4.9,"35,896",Not available
2021-02-03,27,"OHill Cable Clips, 16 Pack Black Cord Organizer Cable Management for Organizing Cable Cords Home and Office, Self…",4.5,"23,835",$7.99
2021-02-03,28,"Apple iPad Mini (Wi-Fi, 64GB) - Space Gray (Latest Model)",4.8,"12,268",$334.99
2021-02-03,29,"Blink Mini – Compact indoor plug-in smart security camera, 1080 HD video, night vision, motion detection, two-way audio…",4.5,"75,430",$34.99
2021-02-03,30,"Apple Watch Series 3 (GPS, 38mm) - Space Gray Aluminum Case with Black Sport Band",4.8,"107,077",$169.00
2021-02-03,31,"Fire 7 Kids Edition Tablet, 7"" Display, 16 GB, Blue Kid-Proof Case",4.6,"144,989",$99.99
2021-02-03,32,"New Apple Watch Series 6 (GPS, 40mm) - Gold Aluminum Case with Pink Sand Sport Band",4.8,"19,712",$349.98
2021-02-03,33,All-new Echo Show 10 (3rd Gen) | HD smart display with motion and Alexa | Charcoal,Not available,No customer reviews yet,$249.99
2021-02-03,34,"Apple Watch Series 3 (GPS, 38mm) - Silver Aluminum Case with White Sport Band",4.8,"107,077",$169.00
2021-02-03,35,Just Dance 2021 - Nintendo Switch Standard Edition,4.8,"11,152",$29.83
2021-02-03,36,"Apple TV 4K (32GB, Latest Model)",4.8,"17,873",$169.00
2021-02-03,37,Echo Auto- Hands-free Alexa in your car with your phone,4.0,"96,887",$24.99
2021-02-03,38,"Acer Aspire 5 Slim Laptop, 15.6 inches Full HD IPS Display, AMD Ryzen 3 3200U, Vega 3 Graphics, 4GB DDR4, 128GB SSD…",4.6,"24,242",$364.99
2021-02-03,39,"Fitbit Versa 2 Health and Fitness Smartwatch with Heart Rate, Music, Alexa Built-In, Sleep and Swim Tracking, Black…",4.6,"87,857",$148.95
2021-02-03,40,"Wyze Cam Pan 1080p Pan/Tilt/Zoom Wi-Fi Indoor Smart Home Camera with Night Vision, 2-Way Audio, Works with Alexa & the…",4.5,"57,146",$37.98
2021-02-03,41,"Cord Cover Raceway Kit, 157in Cable Cover Channel, Paintable Cord Concealer System Cable Hider, Cord Wires, Hiding Wall…",4.5,"12,329",$17.99
2021-02-03,42,"Fire HD 8 Kids Edition tablet, 8"" HD display, 32 GB, Blue Kid-Proof Case",4.7,"60,655",$139.99
2021-02-03,43,"Power Strip with USB, TESSAN Mountable Flat Plug Extension Cord with 4 Widely Spaced Outlets, 3 USB Charger, 5 FT Power…",4.8,"14,620",$18.99
2021-02-03,44,"GE 6 Outlet Power Strip, 8 Ft Long Extension Cord, Grounded Outlets, UL Listed, White, 14832",4.7,"13,224",$7.99
2021-02-03,45,Kindle - Now with a Built-in Front Light - Black - Ad-Supported + Kindle Unlimited (with auto-renewal),4.6,"31,240",$64.99
2021-02-03,46,"New Apple Watch Series 6 (GPS, 44mm) - Silver Aluminum Case with White Sport Band",4.8,"19,700",$379.98
2021-02-03,47,"USB Wall Charger, Surge Protector, POWRUI 6-Outlet Extender with 2 USB Charging Ports (2.4A Total) and Night Light, 3…",4.7,"22,899",$19.97
2021-02-03,48,"Amazon Basics Microwave, Small, 0.7 Cu. Ft, 700W, Works with Alexa",4.4,"22,568",$59.99
2021-02-03,49,"Mpow BH129 Bluetooth Receiver for Car, Aux Bluetooth Car Adapter 5.0 for Wired Speakers/Headphones/Home Music Streaming…",4.4,"20,220",$12.48
2021-02-03,50,"Anker Power Strip with USB, PowerPort Cube USB with 3 Outlets and 3 USB Ports, 5 ft Extension Cord, Portable Design…",4.8,"25,092",$16.14
2021-02-03,51,"New Apple iPad (10.2-inch, Wi-Fi, 32GB) - Gold (Latest Model, 8th Generation)",4.9,"22,885",$299.00
2021-02-03,52,Super Mario 3D All-Stars - Nintendo Switch,4.8,"33,771",Not available
2021-02-03,53,"VELCRO Brand ONE-WRAP Cable Ties | 100Pk | 8 x 1/2"" Black Cord Organization Straps | Thin Pre-Cut Design | Wire…",4.8,"22,019",$11.58
2021-02-03,54,All-New Insignia NS-24DF310NA21 24-inch Smart HD 720p TV - Fire TV Edition,4.6,"4,781",$99.99
2021-02-03,55,"New Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (Latest Model, 8th Generation)",4.9,"22,885",$299.00
2021-02-03,56,"Ring Stick Up Cam Battery HD security camera with custom privacy controls, Simple setup, Works with Alexa - Black",4.6,"25,322",$99.99
2021-02-03,57,Nintendo Switch with Neon Blue and Neon Red Joy‑Con - HAC-001(-01),4.9,"59,280",$299.99
2021-02-03,58,SUPERDANNY USB Surge Protector Power Strip Mountable Extension Cord Multiple Protection 5 Outlet 3 USB Port with Hook…,4.8,"15,686",$16.99
2021-02-03,59,Victure 1080P 4Pcs Indoor Security Camera System Home Monitor with 2.4Ghz Pet/Baby/Nanny Security Surveillance Camera…,4.3,"10,607",$33.99
2021-02-03,60,Insignia NS-32DF310NA19 32-inch Smart HD TV - Fire TV Edition,4.7,"29,692",$139.99
2021-02-03,61,"Willful Smart Watch for Android Phones and iOS Phones Compatible iPhone Samsung, IP68 Swimming Waterproof Smartwatch…",4.3,"28,528",$35.99
2021-02-03,62,"APEMAN Dash Cam 1080P FHD DVR Car Driving Recorder 3 Inch LCD Screen 170° Wide Angle, G-Sensor, WDR, Parking Monitor…",4.4,"23,663",$44.99
2021-02-03,63,Fire TV Cube | Hands-free streaming device with Alexa | 4K Ultra HD | 2019 release,4.6,"37,348",$104.99
2021-02-03,64,"Sceptre 20"" 1600x900 75Hz Ultra Thin LED Monitor 2x HDMI VGA Built-in Speakers, Machine Black Wide Viewing Angle 170…",4.5,"12,657",$79.97
2021-02-03,65,"HP VH240a 23.8-Inch Full HD 1080p IPS LED Monitor with Built-In Speakers and VESA Mounting, Rotating Portrait…",4.7,"19,562",$124.99
2021-02-03,66,"NETGEAR Nighthawk Smart Wi-Fi Router, R6700 - AC1750 Wireless Speed Up to 1750 Mbps | Up to 1500 Sq Ft Coverage & 25…",4.3,"68,021",$83.99
2021-02-03,67,"Certified Refurbished Fire TV Stick 4K with Alexa Voice Remote, streaming media player",4.6,"11,052",$34.99
2021-02-03,68,"Tile Slim (2020) 1-pack - Slim & Sleek Bluetooth Tracker, Item Locator and Finder for Wallets, Passports and Electronic…",4.6,"16,788",$23.99
2021-02-03,69,Nintendo Switch AC Adapter,4.8,"7,102",$26.88
2021-02-03,70,Carnival Games Nintendo Switch,4.4,"11,919",$14.99
2021-02-03,71,"All-New Insignia NS-43DF710NA21 43-inch Smart 4K UHD - Fire TV Edition, Released 2020",4.6,"9,146",$249.99
2021-02-03,72,"Hmrope 100pcs Cable Zip Ties Heavy Duty 8 Inch, Premium Plastic Wire Ties with 50 Pounds Tensile Strength, Self-Locking…",4.7,"7,037",$6.29
2021-02-03,73,"Majority Bowfell Small Sound Bar for TV with Bluetooth, RCA, USB, Opt, AUX Connection, Mini Sound/Audio System for TV…",4.2,"3,618",$36.95
2021-02-03,74,"New Apple iPad (10.2-inch, Wi-Fi, 128GB) - Space Gray (Latest Model, 8th Generation)",4.9,"22,885",$399.99
2021-02-03,75,"Power Strip,Witeem Surge Protector with 12-Outlet (1875W/15A,4360Joules) and 4 USB Charging Ports (5V/6A,30W),6Ft…",4.8,"9,027",$26.99
2021-02-03,76,"TCL 32"" 3-Series 720p Roku Smart TV - 32S335",4.6,"40,638",$148.00
2021-02-03,77,"Wake Up Light Sunrise Alarm Clock, LBell Clock Radio, 7 Colored Night Light, Sunrise Simulation & Sleep Aid, Dual Alarm…",4.4,"6,009",$27.36
2021-02-03,78,"Fujifilm INSTAX Mini Instant Film 2 Pack = 20 Sheets (White) for Fujifilm Mini 8 & Mini 9 Cameras, Model:4332059078",4.7,"14,671",$15.99
2021-02-03,79,"Power Strip with 8 Ft, POWLIGHT Surge Protector with 12 AC Outlets and 4 USB Charging Ports,1875W/15A, 2100 Joules, 8…",4.8,"1,731",$23.98
2021-02-03,80,NETGEAR Nighthawk Cable Modem Wi-Fi Router Combo C7000-Compatible with Cable Providers Including Xfinity by Comcast…,4.4,"13,893",$169.99
2021-02-03,81,"Fire HD 10 Tablet (10.1"" 1080p full HD display, 32 GB) – Black",4.6,"153,125",$149.99
2021-02-03,82,Apple 85W MagSafe 2 Power Adapter (for MacBook Pro with Retina Display),4.7,"4,486",$53.99
2021-02-03,83,Orzly Carry Case Compatible with Nintendo Switch - Black Protective Hard Portable Travel Carry Case Shell Pouch for…,4.8,"40,664",$12.71
2021-02-03,84,"All-New Toshiba 32LF221U21 32-inch Smart HD 720p TV - Fire TV Edition, Released 2020",4.7,"12,034",$149.99
2021-02-03,85,"Apple Watch Series 3 (GPS, 42mm) - Space Gray Aluminum Case with Black Sport Band",4.8,"107,077",$199.00
2021-02-03,86,Alex Tech 10ft - 1/2 inch Cord Protector Wire Loom Tubing Cable Sleeve Split Sleeving For USB Cable Power Cord Audio…,4.7,"13,798",$9.99
2021-02-03,87,"Surge Protector Wall Mount , Outlet Splitter with Rotating Plug, POWERIVER Power Strip with 6 Outlet Extender (3 Side…",4.6,"8,983",$15.98
2021-02-03,88,PASOW 50pcs Cable Ties Reusable Fastening Wire Organizer Cord Rope Holder 7 Inch (Black),4.7,"14,379",$7.99
2021-02-03,89,"TP-Link Deco Mesh WiFi System(Deco M5) –Up to 5,500 sq. ft. Whole Home Coverage and 100+ Devices,WiFi Router/Extender…",4.6,"13,173",$149.99
2021-02-03,90,"HeimVision Sunrise Alarm Clock, A80S Smart Wake up Light Work with Alexa, Sleep Aid Digital Alarm Clock with Sunset…",4.4,"9,629",$45.99
2021-02-03,91,"Mac Book Pro Charger, Replacement AC 60W Power Adapter, 60W White Charger L-Tip Magnetic Connector Compatible for Mac…",4.7,600,$23.99
2021-02-03,92,"Gosund Smart Power Strip Work with Alexa Google Home, Smart Plug Mini WiFi Outlets Surge Protector with 3 USB 3 Charging…",4.5,"7,498",$19.99
2021-02-03,93,"Fire HD 8 Plus tablet, HD display, 32 GB, our best 8"" tablet for portable entertainment, Slate",4.5,"15,836",$109.99
2021-02-03,94,"Ring Spotlight Cam Battery HD Security Camera with Built Two-Way Talk and a Siren Alarm, Black, Works with Alexa",4.6,"18,828",$199.99
2021-02-03,95,"Cable Clips - Cord Organizer - Cable Management - Wire Holder System - 6 Pack Adhesive Cord Hooks - Home, Office…",4.3,"13,023",$6.97
2021-02-03,96,"Gskyer Telescope, 70mm Aperture 400mm AZ Mount Astronomical Refracting Telescope for Kids Beginners - Travel Telescope…",4.4,"16,187",$99.99
2021-02-03,97,"YI Security Home Camera Baby Monitor, 1080p WiFi Smart Wireless Indoor Nanny IP Cam with Night Vision, 2-Way Audio…",4.3,"37,720",$22.49
2021-02-03,98,"12"" Inch Zip Ties White (100 Pack), 40lb Strength, Nylon Cable Wire Ties, By Bolt Dropper.",4.7,"6,713",$5.39
2021-02-03,99,Hyrule Warriors: Age of Calamity - Nintendo Switch,4.8,"9,481",Not available
2021-02-03,100,"Introducing Amazon eero 6 dual-band mesh Wi-Fi 6 system with built-in Zigbee smart home hub (3-pack, one eero 6 router…",4.5,"1,638",$71.00
2021-02-04,1,Fire TV Stick 4K streaming device with Alexa Voice Remote | Dolby Vision | 2018 release,4.7,"517,870",$39.99
2021-02-04,2,Echo Show 5 -- Smart display with Alexa – stay connected with video calling - Charcoal,4.6,"303,282",$44.99
2021-02-04,3,Kindle Paperwhite – Now Waterproof with more than 2x the Storage – Ad-Supported + Kindle Unlimited (with auto-renewal),4.6,"93,196",$94.99
2021-02-04,4,Roku Streaming Stick+ | HD/4K/HDR Streaming Device with Long-range Wireless and Voice Remote with TV Controls,4.7,"63,639",$39.00
2021-02-04,5,"All-new Echo Dot (4th Gen, 2020 release) | Smart speaker with Alexa | Charcoal",4.7,"145,982",$44.99
2021-02-04,6,"Roku Premiere | HD/4K/HDR Streaming Media Player, Simple Remote and Premium HDMI Cable",4.7,"55,623",$24.99
2021-02-04,7,"Fire 7 tablet (7"" display, 16 GB) - Black",4.4,"154,414",$49.99
2021-02-04,8,Roku Express | HD Streaming Media Player with High Speed HDMI Cable and Simple Remote,4.8,"82,803",$29.15
2021-02-04,9,"Wyze Cam 1080p HD Indoor WiFi Smart Home Camera with Night Vision, 2-Way Audio, Works with Alexa & the Google Assistant…",4.5,"100,320",$25.98
2021-02-04,10,HP 24mh FHD Monitor - Computer Monitor with 23.8-Inch IPS Display (1080p) - Built-In Speakers and VESA Mounting - Height…,4.7,"7,753",$109.99
2021-02-04,11,Kindle - Now with a Built-in Front Light - Black - Ad-Supported + Kindle Unlimited (with auto-renewal),4.6,"31,256",$64.99
2021-02-04,12,All-new Echo Dot (4th Gen) | Smart speaker with clock and Alexa | Glacier White,4.8,"31,119",$54.99
2021-02-04,13,"GE 6 Outlet Surge Protector, 10 Ft Extension Cord, Power Strip, 800 Joules, Flat Plug, Twist-to-Close Safety Covers…",4.8,"45,525",$14.00
2021-02-04,14,"Amazon Smart Plug, works with Alexa – A Certified for Humans Device",4.7,"333,635",$24.99
2021-02-04,15,"Fujifilm Instax Mini Instant Film, 10 Sheets×5 Pack(Total 50 Shoots)",4.8,"29,315",$34.95
2021-02-04,16,"All-new Blink Outdoor – wireless, weather-resistant HD security camera with two-year battery life and motion detection…",4.5,"26,147",$89.99
2021-02-04,17,"New Apple Watch Series 6 (GPS, 44mm) - Space Gray Aluminum Case with Black Sport Band",4.8,"19,754",$379.98
2021-02-04,18,"Roku Ultra 2020 | Streaming Media Player HD/4K/HDR/Dolby Vision with Dolby Atmos, Bluetooth Streaming, and Roku Voice…",4.7,"4,971",$79.00
2021-02-04,19,amFilm Tempered Glass Screen Protector for Nintendo Switch 2017 (2-Pack),4.8,"70,679",$6.79
2021-02-04,20,Fujifilm Instax Mini Instant Film Twin Pack (White),4.8,"51,668",$13.38
2021-02-04,21,Sabrent 4-Port USB 2.0 Hub with Individual LED lit Power Switches (HB-UMLS),4.6,"54,678",$7.99
2021-02-04,22,"Ring Video Doorbell 2 (Used-Acceptable Condition), with HD Video, Motion Activated Alerts, Easy Installation",3.3,7,$99.99
2021-02-04,23,"Acer SB220Q bi 21.5 Inches Full HD (1920 x 1080) IPS Ultra-Thin Zero Frame Monitor (HDMI & VGA Port), Black",4.7,"26,530",$93.99
2021-02-04,24,"Apple Watch Series 3 (GPS, 38mm) - Space Gray Aluminum Case with Black Sport Band",4.8,"107,182",$169.00
2021-02-04,25,"Fire HD 8 tablet, 8"" HD display, 32 GB, designed for portable entertainment, Black",4.6,"72,831",$89.99
2021-02-04,26,"TP-Link AC1750 Smart WiFi Router (Archer A7) - Dual Band Gigabit Wireless Internet Router for Home, Works with Alexa…",4.5,"39,878",$56.99
2021-02-04,27,"All-new Echo (4th Gen) | With premium sound, smart home hub, and Alexa | Charcoal",4.7,"29,338",$89.99
2021-02-04,28,"New Apple iPad (10.2-inch, Wi-Fi, 32GB) - Gold (Latest Model, 8th Generation)",4.9,"22,953",$299.00
2021-02-04,29,Nintendo Switch Pro Controller,4.9,"35,939",Not available
2021-02-04,30,"OHill Cable Clips, 16 Pack Black Cord Organizer Cable Management for Organizing Cable Cords Home and Office, Self…",4.5,"23,850",$7.99
2021-02-04,31,"Blink Mini – Compact indoor plug-in smart security camera, 1080 HD video, night vision, motion detection, two-way audio…",4.5,"75,586",$34.99
2021-02-04,32,"Apple TV 4K (32GB, Latest Model)",4.8,"17,883",$149.99
2021-02-04,33,"Fire 7 Kids Edition Tablet, 7"" Display, 16 GB, Blue Kid-Proof Case",4.6,"145,212",$99.99
2021-02-04,34,"Apple Watch Series 3 (GPS, 38mm) - Silver Aluminum Case with White Sport Band",4.8,"107,182",$169.00
2021-02-04,35,All-new Echo Show 10 (3rd Gen) | HD smart display with motion and Alexa | Charcoal,Not available,No customer reviews yet,$249.99
2021-02-04,36,"Apple iPad Mini (Wi-Fi, 64GB) - Space Gray (Latest Model)",4.8,"12,276",$384.99
2021-02-04,37,"Anker Power Strip with USB, PowerPort Cube USB with 3 Outlets and 3 USB Ports, 5 ft Extension Cord, Portable Design…",4.8,"25,110",$16.14
2021-02-04,38,"New Apple iPad (10.2-inch, Wi-Fi, 128GB) - Space Gray (Latest Model, 8th Generation)",4.9,"22,952",$399.99
2021-02-04,39,Echo Auto- Hands-free Alexa in your car with your phone,4.0,"97,068",$24.99
2021-02-04,40,"GE 6 Outlet Power Strip, 8 Ft Long Extension Cord, Grounded Outlets, UL Listed, White, 14832",4.7,"13,239",$7.99
2021-02-04,41,"Wyze Cam Pan 1080p Pan/Tilt/Zoom Wi-Fi Indoor Smart Home Camera with Night Vision, 2-Way Audio, Works with Alexa & the…",4.5,"57,173",$37.98
2021-02-04,42,Just Dance 2021 - Nintendo Switch Standard Edition,4.8,"11,184",$29.83
2021-02-04,43,"Acer Aspire 5 Slim Laptop, 15.6 inches Full HD IPS Display, AMD Ryzen 3 3200U, Vega 3 Graphics, 4GB DDR4, 128GB SSD…",4.6,"24,270",$364.99
2021-02-04,44,"Fitbit Versa 2 Health and Fitness Smartwatch with Heart Rate, Music, Alexa Built-In, Sleep and Swim Tracking, Black…",4.6,"87,963",$148.90
2021-02-04,45,"Fire HD 8 Kids Edition tablet, 8"" HD display, 32 GB, Blue Kid-Proof Case",4.7,"60,743",$139.99
2021-02-04,46,All-New Insignia NS-24DF310NA21 24-inch Smart HD 720p TV - Fire TV Edition,4.6,"4,796",$99.99
